"Date","Center","Store","Product","InTransit","AtCenter","OnOrder","InStock"
2014-04-10,103,14963,102307200026782,0,0,0,8
2014-04-11,103,14963,102307200026782,0,0,0,8
2014-04-12,103,14963,102307200026782,0,6,0,7
2014-04-13,103,14963,102307200026782,6,0,0,7
2014-04-14,103,14963,102307200026782,0,0,0,13
2014-04-15,103,14963,102307200026782,0,0,0,13
2014-04-16,103,14963,102307200026782,0,0,0,13
2014-04-17,103,14963,102307200026782,0,0,0,13
2014-04-18,103,14963,102307200026782,0,0,0,13
2014-04-19,103,14963,102307200026782,0,0,0,13
2014-04-20,103,14963,102307200026782,0,0,0,13
2014-04-21,103,14963,102307200026782,0,0,0,13
2014-04-08,103,11407,102307200058906,0,8,0,7
2014-04-09,103,11407,102307200058906,8,0,0,6
2014-04-10,103,11407,102307200058906,0,0,0,14
2014-04-11,103,11407,102307200058906,0,0,0,14
2014-04-12,103,11407,102307200058906,0,0,0,14
2014-04-13,103,11407,102307200058906,0,0,0,14
2014-04-14,103,11407,102307200058906,0,0,0,14
2014-04-15,103,11407,102307200058906,0,0,0,13
2014-04-16,103,11407,102307200058906,0,0,0,12
2014-04-17,103,11407,102307200058906,0,0,0,12
2014-04-18,103,11407,102307200058906,0,0,0,10
2014-04-19,103,11407,102307200058906,0,0,0,9
2014-04-20,103,11407,102307200058906,0,0,16,9
2014-04-21,103,11407,102307200058906,0,0,16,9
2014-04-08,103,13047,102307200081312,2,0,0,3
2014-04-09,103,13047,102307200081312,0,0,0,5
2014-04-10,103,13047,102307200081312,0,1,0,4
2014-04-11,103,13047,102307200081312,1,0,0,4
2014-04-12,103,13047,102307200081312,0,0,0,4
2014-04-13,103,13047,102307200081312,0,0,0,4
2014-04-14,103,13047,102307200081312,0,0,0,4
2014-04-15,103,13047,102307200081312,0,0,0,4
2014-04-16,103,13047,102307200081312,0,1,0,3
2014-04-17,103,13047,102307200081312,1,1,0,3
2014-04-18,103,13047,102307200081312,1,1,0,3
2014-04-19,103,13047,102307200081312,2,0,0,3
2014-04-20,103,13047,102307200081312,0,0,0,5
2014-04-21,103,13047,102307200081312,0,0,0,4
2014-04-08,103,11090,102307200067986,0,0,4,4
2014-04-09,103,11090,102307200067986,0,2,2,4
2014-04-10,103,11090,102307200067986,0,4,0,4
2014-04-11,103,11090,102307200067986,4,0,0,4
2014-04-12,103,11090,102307200067986,2,0,0,6
2014-04-13,103,11090,102307200067986,0,0,0,8
2014-04-14,103,11090,102307200067986,0,0,0,8
2014-04-15,103,11090,102307200067986,0,0,0,7
2014-04-16,103,11090,102307200067986,0,0,0,6
2014-04-17,103,11090,102307200067986,0,0,0,5
2014-04-18,103,11090,102307200067986,0,0,2,4
2014-04-19,103,11090,102307200067986,0,0,2,4
2014-04-20,103,11090,102307200067986,0,0,4,4
2014-04-21,103,11090,102307200067986,0,0,4,4
2014-04-08,103,13047,102307200079832,8,0,0,2
2014-04-09,103,13047,102307200079832,0,0,0,10
2014-04-10,103,13047,102307200079832,0,0,0,7
2014-04-11,103,13047,102307200079832,0,0,0,5
2014-04-12,103,13047,102307200079832,0,0,0,4
2014-04-13,103,13047,102307200079832,0,8,0,3
2014-04-14,103,13047,102307200079832,8,0,0,2
2014-04-15,103,13047,102307200079832,0,0,0,10
2014-04-16,103,13047,102307200079832,0,0,0,10
2014-04-17,103,13047,102307200079832,0,0,0,8
2014-04-18,103,13047,102307200079832,0,0,0,7
2014-04-19,103,13047,102307200079832,0,0,0,3
2014-04-20,103,13047,102307200079832,0,8,0,3
2014-04-21,103,13047,102307200079832,8,0,0,3
2014-04-08,103,11090,102307200071282,0,0,3,3
2014-04-09,103,11090,102307200071282,0,0,3,3
2014-04-10,103,11090,102307200071282,0,0,0,3
2014-04-11,103,11090,102307200071282,0,0,6,3
2014-04-12,103,11090,102307200071282,0,0,3,3
2014-04-13,103,11090,102307200071282,0,0,6,3
2014-04-14,103,11090,102307200071282,0,0,3,3
2014-04-15,103,11090,102307200071282,0,0,3,3
2014-04-16,103,11090,102307200071282,0,0,3,3
2014-04-17,103,11090,102307200071282,0,3,0,3
2014-04-18,103,11090,102307200071282,3,0,0,3
2014-04-19,103,11090,102307200071282,0,0,0,6
2014-04-20,103,11090,102307200071282,0,0,0,6
2014-04-21,103,11090,102307200071282,0,0,0,6
2014-04-08,103,14963,102307200058934,0,0,0,6
2014-04-09,103,14963,102307200058934,0,0,0,5
2014-04-10,103,14963,102307200058934,0,0,0,4
2014-04-11,103,14963,102307200058934,0,0,0,3
2014-04-12,103,14963,102307200058934,0,0,0,4
2014-04-13,103,14963,102307200058934,0,0,0,4
2014-04-14,103,14963,102307200058934,0,0,0,4
2014-04-15,103,14963,102307200058934,0,0,0,4
2014-04-16,103,14963,102307200058934,0,0,0,4
2014-04-17,103,14963,102307200058934,0,0,0,4
2014-04-18,103,14963,102307200058934,0,0,0,4
2014-04-19,103,14963,102307200058934,0,0,0,4
2014-04-20,103,14963,102307200058934,0,0,0,4
2014-04-21,103,14963,102307200058934,0,0,0,4
2014-04-08,103,11167,102307200051658,0,0,0,24
2014-04-09,103,11167,102307200051658,0,0,0,22
2014-04-10,103,11167,102307200051658,0,0,0,22
2014-04-11,103,11167,102307200051658,0,0,0,22
2014-04-12,103,11167,102307200051658,0,0,0,22
2014-04-13,103,11167,102307200051658,0,0,0,22
2014-04-14,103,11167,102307200051658,0,0,0,22
2014-04-15,103,11167,102307200051658,0,0,0,16
2014-04-16,103,11167,102307200051658,0,0,0,16
2014-04-17,103,11167,102307200051658,0,0,0,13
2014-04-18,103,11167,102307200051658,0,0,0,13
2014-04-19,103,11167,102307200051658,0,0,0,11
2014-04-20,103,11167,102307200051658,0,18,0,11
2014-04-21,103,11167,102307200051658,18,0,0,9
2014-04-08,103,14963,102307200082318,0,0,0,4
2014-04-09,103,14963,102307200082318,0,0,0,2
2014-04-10,103,14963,102307200082318,0,0,0,1
2014-04-11,103,14963,102307200082318,0,6,0,1
2014-04-12,103,14963,102307200082318,0,6,0,1
2014-04-13,103,14963,102307200082318,6,0,0,1
2014-04-14,103,14963,102307200082318,0,0,0,7
2014-04-15,103,14963,102307200082318,0,0,0,6
2014-04-16,103,14963,102307200082318,0,0,0,6
2014-04-17,103,14963,102307200082318,0,0,0,6
2014-04-18,103,14963,102307200082318,0,0,0,6
2014-04-19,103,14963,102307200082318,0,0,0,5
2014-04-20,103,14963,102307200082318,0,0,0,5
2014-04-21,103,14963,102307200082318,0,0,0,4
2014-04-08,103,11167,102307200081598,0,0,0,28
2014-04-09,103,11167,102307200081598,0,0,0,28
2014-04-10,103,11167,102307200081598,0,0,0,28
2014-04-11,103,11167,102307200081598,0,0,0,28
2014-04-12,103,11167,102307200081598,0,0,0,28
2014-04-13,103,11167,102307200081598,0,0,0,28
2014-04-14,103,11167,102307200081598,0,0,0,28
2014-04-15,103,11167,102307200081598,0,0,0,28
2014-04-16,103,11167,102307200081598,0,0,0,28
2014-04-17,103,11167,102307200081598,0,0,0,28
2014-04-18,103,11167,102307200081598,0,0,0,28
2014-04-19,103,11167,102307200081598,0,0,0,28
2014-04-20,103,11167,102307200081598,0,0,0,28
2014-04-21,103,11167,102307200081598,0,0,0,28
2014-04-08,103,11575,102307200066162,0,0,0,12
2014-04-09,103,11575,102307200066162,0,0,0,11
2014-04-10,103,11575,102307200066162,0,0,0,11
2014-04-11,103,11575,102307200066162,0,0,0,11
2014-04-12,103,11575,102307200066162,0,0,0,10
2014-04-13,103,11575,102307200066162,0,0,0,10
2014-04-14,103,11575,102307200066162,0,0,0,10
2014-04-15,103,11575,102307200066162,0,0,0,10
2014-04-16,103,11575,102307200066162,0,0,0,10
2014-04-17,103,11575,102307200066162,0,0,0,10
2014-04-18,103,11575,102307200066162,0,0,0,10
2014-04-19,103,11575,102307200066162,0,0,0,10
2014-04-20,103,11575,102307200066162,0,0,0,10
2014-04-21,103,11575,102307200066162,0,0,0,10
2014-04-08,103,11167,102307200032566,0,0,0,3
2014-04-09,103,11167,102307200032566,0,0,0,3
2014-04-10,103,11167,102307200032566,0,0,0,3
2014-04-11,103,11167,102307200032566,0,0,0,3
2014-04-12,103,11167,102307200032566,0,0,0,3
2014-04-13,103,11167,102307200032566,0,0,0,3
2014-04-14,103,11167,102307200032566,0,0,0,3
2014-04-15,103,11167,102307200032566,0,0,0,3
2014-04-16,103,11167,102307200032566,0,0,0,3
2014-04-17,103,11167,102307200032566,0,0,0,3
2014-04-18,103,11167,102307200032566,0,0,0,3
2014-04-19,103,11167,102307200032566,0,0,0,3
2014-04-20,103,11167,102307200032566,0,0,0,3
2014-04-21,103,11167,102307200032566,0,0,0,3
2014-04-08,103,11407,102307200030160,0,6,0,9
2014-04-09,103,11407,102307200030160,6,0,0,9
2014-04-10,103,11407,102307200030160,0,0,0,15
2014-04-11,103,11407,102307200030160,0,0,0,13
2014-04-12,103,11407,102307200030160,0,0,0,11
2014-04-13,103,11407,102307200030160,0,0,0,11
2014-04-14,103,11407,102307200030160,0,0,0,9
2014-04-15,103,11407,102307200030160,0,6,0,7
2014-04-16,103,11407,102307200030160,6,6,0,7
2014-04-17,103,11407,102307200030160,6,0,0,11
2014-04-18,103,11407,102307200030160,0,0,0,15
2014-04-19,103,11407,102307200030160,0,0,0,11
2014-04-20,103,11407,102307200030160,0,0,0,10
2014-04-21,103,11407,102307200030160,0,6,0,9
2014-04-08,103,11167,102307200071282,0,0,0,7
2014-04-09,103,11167,102307200071282,0,0,0,7
2014-04-10,103,11167,102307200071282,0,0,0,7
2014-04-11,103,11167,102307200071282,0,0,0,7
2014-04-12,103,11167,102307200071282,0,0,0,7
2014-04-13,103,11167,102307200071282,0,0,0,7
2014-04-14,103,11167,102307200071282,0,0,0,7
2014-04-15,103,11167,102307200071282,0,0,0,7
2014-04-16,103,11167,102307200071282,0,0,0,7
2014-04-17,103,11167,102307200071282,0,0,0,7
2014-04-18,103,11167,102307200071282,0,0,0,7
2014-04-19,103,11167,102307200071282,0,0,0,7
2014-04-20,103,11167,102307200071282,0,0,0,7
2014-04-21,103,11167,102307200071282,0,0,0,7
2014-04-08,103,11575,102307200051766,0,0,0,17
2014-04-09,103,11575,102307200051766,0,0,0,17
2014-04-10,103,11575,102307200051766,0,0,0,17
2014-04-11,103,11575,102307200051766,0,0,0,16
2014-04-12,103,11575,102307200051766,0,0,0,16
2014-04-13,103,11575,102307200051766,0,0,0,14
2014-04-14,103,11575,102307200051766,0,0,0,14
2014-04-15,103,11575,102307200051766,0,0,0,12
2014-04-16,103,11575,102307200051766,0,0,0,11
2014-04-17,103,11575,102307200051766,0,8,0,5
2014-04-18,103,11575,102307200051766,8,8,0,3
2014-04-19,103,11575,102307200051766,8,0,0,11
2014-04-20,103,11575,102307200051766,0,0,0,18
2014-04-21,103,11575,102307200051766,0,0,0,15
2014-04-08,103,11407,102307200024706,0,0,0,98
2014-04-09,103,11407,102307200024706,0,0,0,98
2014-04-10,103,11407,102307200024706,0,0,0,98
2014-04-11,103,11407,102307200024706,0,0,0,98
2014-04-12,103,11407,102307200024706,0,0,0,98
2014-04-13,103,11407,102307200024706,0,0,0,98
2014-04-14,103,11407,102307200024706,0,0,0,98
2014-04-15,103,11407,102307200024706,0,0,0,98
2014-04-16,103,11407,102307200024706,0,0,0,98
2014-04-17,103,11407,102307200024706,0,0,0,98
2014-04-18,103,11407,102307200024706,0,0,0,98
2014-04-19,103,11407,102307200024706,0,0,0,98
2014-04-20,103,11407,102307200024706,0,0,0,98
2014-04-21,103,11407,102307200024706,0,0,0,98
2014-04-08,103,13047,102307200072030,0,0,16,-1
2014-04-09,103,13047,102307200072030,0,0,16,-2
2014-04-10,103,13047,102307200072030,0,0,8,-2
2014-04-11,103,13047,102307200072030,0,0,16,-2
2014-04-12,103,13047,102307200072030,0,16,8,-2
2014-04-13,103,13047,102307200072030,8,8,8,-2
2014-04-14,103,13047,102307200072030,8,0,8,6
2014-04-15,103,13047,102307200072030,0,0,8,15
2014-04-16,103,13047,102307200072030,0,0,8,15
2014-04-17,103,13047,102307200072030,8,0,0,15
2014-04-18,103,13047,102307200072030,0,8,0,21
2014-04-19,103,13047,102307200072030,0,0,0,21
2014-04-20,103,13047,102307200072030,0,0,0,21
2014-04-21,103,13047,102307200072030,0,0,0,20
2014-04-08,103,11090,102307200134660,0,0,0,6
2014-04-09,103,11090,102307200134660,0,0,0,6
2014-04-10,103,11090,102307200134660,0,0,0,6
2014-04-11,103,11090,102307200134660,0,0,0,4
2014-04-12,103,11090,102307200134660,0,0,0,4
2014-04-13,103,11090,102307200134660,0,0,0,4
2014-04-14,103,11090,102307200134660,0,0,0,4
2014-04-15,103,11090,102307200134660,0,0,0,4
2014-04-16,103,11090,102307200134660,0,0,0,4
2014-04-17,103,11090,102307200134660,0,0,0,4
2014-04-18,103,11090,102307200134660,0,0,0,4
2014-04-19,103,11090,102307200134660,0,0,0,4
2014-04-20,103,11090,102307200134660,0,0,0,4
2014-04-21,103,11090,102307200134660,0,0,0,4
2014-04-08,103,11575,102307200007600,0,0,0,5
2014-04-09,103,11575,102307200007600,0,0,0,4
2014-04-10,103,11575,102307200007600,0,8,0,4
2014-04-11,103,11575,102307200007600,8,0,0,4
2014-04-12,103,11575,102307200007600,8,0,0,2
2014-04-13,103,11575,102307200007600,0,0,0,9
2014-04-14,103,11575,102307200007600,0,0,0,9
2014-04-15,103,11575,102307200007600,0,0,0,9
2014-04-16,103,11575,102307200007600,0,0,0,6
2014-04-17,103,11575,102307200007600,0,8,0,4
2014-04-18,103,11575,102307200007600,8,0,0,4
2014-04-19,103,11575,102307200007600,0,0,0,11
2014-04-20,103,11575,102307200007600,0,0,0,10
2014-04-21,103,11575,102307200007600,0,0,0,9
2014-04-08,103,13047,102307200028388,0,0,0,1
2014-04-09,103,13047,102307200028388,0,0,0,1
2014-04-10,103,13047,102307200028388,0,0,0,1
2014-04-11,103,13047,102307200028388,0,0,0,1
2014-04-12,103,13047,102307200028388,0,0,0,1
2014-04-13,103,13047,102307200028388,0,0,0,1
2014-04-14,103,13047,102307200028388,0,0,0,1
2014-04-15,103,13047,102307200028388,0,0,0,1
2014-04-16,103,13047,102307200028388,0,0,0,1
2014-04-17,103,13047,102307200028388,0,0,0,1
2014-04-18,103,13047,102307200028388,0,0,0,1
2014-04-19,103,13047,102307200028388,0,0,0,1
2014-04-20,103,13047,102307200028388,0,0,0,1
2014-04-21,103,13047,102307200028388,0,0,0,1
2014-04-08,103,11167,102307200063688,0,0,0,11
2014-04-09,103,11167,102307200063688,0,0,0,11
2014-04-10,103,11167,102307200063688,0,0,0,11
2014-04-11,103,11167,102307200063688,0,0,0,11
2014-04-12,103,11167,102307200063688,0,0,0,11
2014-04-13,103,11167,102307200063688,0,0,0,11
2014-04-14,103,11167,102307200063688,0,0,0,11
2014-04-15,103,11167,102307200063688,0,0,0,11
2014-04-16,103,11167,102307200063688,0,0,0,11
2014-04-17,103,11167,102307200063688,0,0,0,11
2014-04-18,103,11167,102307200063688,0,0,0,11
2014-04-19,103,11167,102307200063688,0,0,0,11
2014-04-20,103,11167,102307200063688,0,0,0,11
2014-04-21,103,11167,102307200063688,0,0,0,11
2014-04-08,103,14963,102307200068664,0,12,6,0
2014-04-09,103,14963,102307200068664,0,12,6,0
2014-04-10,103,14963,102307200068664,0,0,6,12
2014-04-11,103,14963,102307200068664,0,0,6,12
2014-04-12,103,14963,102307200068664,0,0,6,12
2014-04-13,103,14963,102307200068664,0,0,6,12
2014-04-14,103,14963,102307200068664,0,0,6,12
2014-04-15,103,14963,102307200068664,0,0,6,12
2014-04-16,103,14963,102307200068664,0,6,0,12
2014-04-17,103,14963,102307200068664,0,6,0,12
2014-04-18,103,14963,102307200068664,0,6,0,12
2014-04-19,103,14963,102307200068664,6,0,0,12
2014-04-20,103,14963,102307200068664,0,0,0,18
2014-04-21,103,14963,102307200068664,0,0,0,18
2014-04-08,103,13047,102307200057650,0,0,0,21
2014-04-09,103,13047,102307200057650,0,0,0,20
2014-04-10,103,13047,102307200057650,0,0,0,19
2014-04-11,103,13047,102307200057650,0,0,0,19
2014-04-12,103,13047,102307200057650,0,0,0,19
2014-04-13,103,13047,102307200057650,0,0,0,19
2014-04-14,103,13047,102307200057650,0,0,0,19
2014-04-15,103,13047,102307200057650,0,0,0,17
2014-04-16,103,13047,102307200057650,0,0,0,17
2014-04-17,103,13047,102307200057650,0,0,0,15
2014-04-18,103,13047,102307200057650,0,0,0,14
2014-04-19,103,13047,102307200057650,0,0,0,14
2014-04-20,103,13047,102307200057650,0,0,0,14
2014-04-21,103,13047,102307200057650,0,0,0,13
2014-04-08,103,11167,102307200061424,0,0,0,4
2014-04-09,103,11167,102307200061424,0,0,0,4
2014-04-10,103,11167,102307200061424,0,0,0,4
2014-04-11,103,11167,102307200061424,0,0,0,3
2014-04-12,103,11167,102307200061424,0,0,0,3
2014-04-13,103,11167,102307200061424,0,0,0,3
2014-04-14,103,11167,102307200061424,0,0,0,3
2014-04-15,103,11167,102307200061424,0,0,0,3
2014-04-16,103,11167,102307200061424,0,0,0,3
2014-04-17,103,11167,102307200061424,0,0,0,3
2014-04-18,103,11167,102307200061424,0,0,0,3
2014-04-19,103,11167,102307200061424,0,0,0,3
2014-04-20,103,11167,102307200061424,0,0,0,3
2014-04-21,103,11167,102307200061424,0,0,0,3
2014-04-08,103,11575,102307200061428,0,0,0,8
2014-04-09,103,11575,102307200061428,0,0,0,8
2014-04-10,103,11575,102307200061428,0,0,0,8
2014-04-11,103,11575,102307200061428,0,0,0,8
2014-04-12,103,11575,102307200061428,0,0,0,7
2014-04-13,103,11575,102307200061428,0,0,0,7
2014-04-14,103,11575,102307200061428,0,0,0,7
2014-04-15,103,11575,102307200061428,0,0,0,7
2014-04-16,103,11575,102307200061428,0,0,0,7
2014-04-17,103,11575,102307200061428,0,0,0,7
2014-04-18,103,11575,102307200061428,0,0,0,7
2014-04-19,103,11575,102307200061428,0,0,0,7
2014-04-20,103,11575,102307200061428,0,0,0,7
2014-04-21,103,11575,102307200061428,0,0,0,7
2014-04-08,103,11407,102307200068666,0,0,0,15
2014-04-09,103,11407,102307200068666,0,0,0,15
2014-04-10,103,11407,102307200068666,0,0,8,12
2014-04-11,103,11407,102307200068666,0,0,8,10
2014-04-12,103,11407,102307200068666,0,0,8,9
2014-04-13,103,11407,102307200068666,0,0,8,9
2014-04-14,103,11407,102307200068666,0,0,8,0
2014-04-15,103,11407,102307200068666,0,0,8,0
2014-04-16,103,11407,102307200068666,0,8,8,0
2014-04-17,103,11407,102307200068666,8,0,8,0
2014-04-18,103,11407,102307200068666,0,0,8,8
2014-04-19,103,11407,102307200068666,0,0,8,0
2014-04-20,103,11407,102307200068666,0,0,32,0
2014-04-21,103,11407,102307200068666,0,8,24,0
2014-04-08,103,11167,102307200079622,0,0,8,0
2014-04-09,103,11167,102307200079622,0,8,0,0
2014-04-10,103,11167,102307200079622,8,0,0,0
2014-04-11,103,11167,102307200079622,0,0,0,8
2014-04-12,103,11167,102307200079622,0,0,0,8
2014-04-13,103,11167,102307200079622,0,0,0,8
2014-04-14,103,11167,102307200079622,0,0,0,8
2014-04-15,103,11167,102307200079622,0,0,0,8
2014-04-16,103,11167,102307200079622,0,0,0,8
2014-04-17,103,11167,102307200079622,0,0,0,8
2014-04-18,103,11167,102307200079622,0,0,0,8
2014-04-19,103,11167,102307200079622,0,0,0,8
2014-04-20,103,11167,102307200079622,0,0,0,8
2014-04-21,103,11167,102307200079622,0,0,0,8
2014-04-08,103,11575,102307200077812,0,0,0,10
2014-04-09,103,11575,102307200077812,0,0,0,11
2014-04-10,103,11575,102307200077812,0,0,0,11
2014-04-11,103,11575,102307200077812,0,0,0,7
2014-04-12,103,11575,102307200077812,0,0,0,7
2014-04-13,103,11575,102307200077812,0,0,0,7
2014-04-14,103,11575,102307200077812,0,0,0,7
2014-04-15,103,11575,102307200077812,0,0,0,7
2014-04-16,103,11575,102307200077812,0,18,0,7
2014-04-17,103,11575,102307200077812,0,18,0,5
2014-04-18,103,11575,102307200077812,0,0,0,23
2014-04-19,103,11575,102307200077812,0,0,0,20
2014-04-20,103,11575,102307200077812,0,0,0,19
2014-04-21,103,11575,102307200077812,0,0,0,17
2014-04-08,103,11167,102307200081380,0,0,0,1
2014-04-09,103,11167,102307200081380,0,0,0,1
2014-04-10,103,11167,102307200081380,0,0,0,1
2014-04-11,103,11167,102307200081380,0,0,0,1
2014-04-12,103,11167,102307200081380,0,0,0,1
2014-04-13,103,11167,102307200081380,0,1,0,1
2014-04-14,103,11167,102307200081380,0,1,0,1
2014-04-15,103,11167,102307200081380,1,0,0,0
2014-04-16,103,11167,102307200081380,1,1,0,0
2014-04-17,103,11167,102307200081380,0,1,0,1
2014-04-18,103,11167,102307200081380,1,1,0,1
2014-04-19,103,11167,102307200081380,1,0,0,2
2014-04-20,103,11167,102307200081380,1,0,0,2
2014-04-21,103,11167,102307200081380,0,0,0,3
2014-04-08,103,11167,102307200030648,0,0,0,7
2014-04-09,103,11167,102307200030648,0,0,0,7
2014-04-10,103,11167,102307200030648,0,0,0,7
2014-04-11,103,11167,102307200030648,0,0,0,6
2014-04-12,103,11167,102307200030648,0,0,0,5
2014-04-13,103,11167,102307200030648,0,6,0,5
2014-04-14,103,11167,102307200030648,0,6,0,5
2014-04-15,103,11167,102307200030648,6,0,0,5
2014-04-16,103,11167,102307200030648,6,0,0,5
2014-04-17,103,11167,102307200030648,0,0,0,11
2014-04-18,103,11167,102307200030648,0,0,0,11
2014-04-19,103,11167,102307200030648,0,0,0,11
2014-04-20,103,11167,102307200030648,0,0,0,11
2014-04-21,103,11167,102307200030648,0,0,0,11
2014-04-08,103,14963,102307200074290,0,0,0,21
2014-04-09,103,14963,102307200074290,0,0,0,21
2014-04-10,103,14963,102307200074290,0,0,0,21
2014-04-11,103,14963,102307200074290,0,0,0,21
2014-04-12,103,14963,102307200074290,0,0,0,19
2014-04-13,103,14963,102307200074290,0,0,0,19
2014-04-14,103,14963,102307200074290,0,0,0,19
2014-04-15,103,14963,102307200074290,0,0,0,19
2014-04-16,103,14963,102307200074290,0,0,0,19
2014-04-17,103,14963,102307200074290,0,0,0,19
2014-04-18,103,14963,102307200074290,0,0,0,19
2014-04-19,103,14963,102307200074290,0,0,0,18
2014-04-20,103,14963,102307200074290,0,0,0,18
2014-04-21,103,14963,102307200074290,0,0,0,15
2014-04-08,103,11167,102307200068660,8,0,0,10
2014-04-09,103,11167,102307200068660,8,8,0,10
2014-04-10,103,11167,102307200068660,0,0,0,18
2014-04-11,103,11167,102307200068660,0,0,0,18
2014-04-12,103,11167,102307200068660,0,0,0,14
2014-04-13,103,11167,102307200068660,0,0,0,13
2014-04-14,103,11167,102307200068660,0,0,0,13
2014-04-15,103,11167,102307200068660,0,0,0,13
2014-04-16,103,11167,102307200068660,0,0,0,12
2014-04-17,103,11167,102307200068660,0,0,0,12
2014-04-18,103,11167,102307200068660,0,0,0,11
2014-04-19,103,11167,102307200068660,0,0,0,10
2014-04-20,103,11167,102307200068660,0,0,48,9
2014-04-21,103,11167,102307200068660,0,0,48,8
2014-04-08,103,13047,102307200077174,0,0,0,23
2014-04-09,103,13047,102307200077174,0,0,0,19
2014-04-10,103,13047,102307200077174,0,0,0,18
2014-04-11,103,13047,102307200077174,0,0,0,16
2014-04-12,103,13047,102307200077174,0,0,0,15
2014-04-13,103,13047,102307200077174,0,0,0,14
2014-04-14,103,13047,102307200077174,0,0,0,10
2014-04-15,103,13047,102307200077174,0,0,0,10
2014-04-16,103,13047,102307200077174,0,12,0,10
2014-04-17,103,13047,102307200077174,0,12,0,9
2014-04-18,103,13047,102307200077174,0,12,0,5
2014-04-19,103,13047,102307200077174,12,0,0,0
2014-04-20,103,13047,102307200077174,12,0,0,-3
2014-04-21,103,13047,102307200077174,0,12,0,6
2014-04-08,103,13047,102307200024646,0,0,0,-1
2014-04-09,103,13047,102307200024646,0,0,0,-1
2014-04-10,103,13047,102307200024646,0,0,0,-1
2014-04-11,103,13047,102307200024646,0,0,0,-1
2014-04-12,103,13047,102307200024646,0,0,0,-1
2014-04-13,103,13047,102307200024646,0,0,0,-1
2014-04-14,103,13047,102307200024646,0,0,0,-1
2014-04-15,103,13047,102307200024646,0,0,0,-1
2014-04-16,103,13047,102307200024646,0,0,0,-1
2014-04-17,103,13047,102307200024646,0,0,0,-1
2014-04-18,103,13047,102307200024646,0,0,0,-1
2014-04-19,103,13047,102307200024646,0,0,0,-1
2014-04-20,103,13047,102307200024646,0,0,0,-1
2014-04-21,103,13047,102307200024646,0,0,0,-1
2014-04-08,103,11407,102307200030166,0,6,0,15
2014-04-09,103,11407,102307200030166,6,0,0,13
2014-04-10,103,11407,102307200030166,0,0,0,18
2014-04-11,103,11407,102307200030166,0,0,0,16
2014-04-12,103,11407,102307200030166,0,0,0,14
2014-04-13,103,11407,102307200030166,0,0,0,12
2014-04-14,103,11407,102307200030166,0,6,0,12
2014-04-15,103,11407,102307200030166,6,0,0,11
2014-04-16,103,11407,102307200030166,0,0,0,15
2014-04-17,103,11407,102307200030166,0,0,0,14
2014-04-18,103,11407,102307200030166,0,0,0,14
2014-04-19,103,11407,102307200030166,0,0,0,13
2014-04-20,103,11407,102307200030166,0,0,0,12
2014-04-21,103,11407,102307200030166,0,0,0,12
2014-04-08,103,11090,102310800150286,0,0,0,5
2014-04-09,103,11090,102310800150286,0,0,0,5
2014-04-10,103,11090,102310800150286,0,0,0,5
2014-04-11,103,11090,102310800150286,0,0,0,4
2014-04-12,103,11090,102310800150286,0,0,0,3
2014-04-13,103,11090,102310800150286,0,0,0,3
2014-04-14,103,11090,102310800150286,0,0,0,3
2014-04-15,103,11090,102310800150286,0,0,0,3
2014-04-16,103,11090,102310800150286,0,0,0,3
2014-04-17,103,11090,102310800150286,0,0,0,3
2014-04-18,103,11090,102310800150286,0,0,0,3
2014-04-19,103,11090,102310800150286,0,0,0,3
2014-04-20,103,11090,102310800150286,0,0,0,3
2014-04-21,103,11090,102310800150286,0,0,0,3
2014-04-08,103,13047,102307200067988,0,0,2,9
2014-04-09,103,13047,102307200067988,0,0,2,9
2014-04-10,103,13047,102307200067988,0,0,4,9
2014-04-11,103,13047,102307200067988,0,0,4,9
2014-04-12,103,13047,102307200067988,0,0,4,8
2014-04-13,103,13047,102307200067988,0,2,2,8
2014-04-14,103,13047,102307200067988,2,0,2,8
2014-04-15,103,13047,102307200067988,0,0,2,9
2014-04-16,103,13047,102307200067988,0,2,0,9
2014-04-17,103,13047,102307200067988,2,0,0,9
2014-04-18,103,13047,102307200067988,0,0,0,11
2014-04-19,103,13047,102307200067988,0,0,0,11
2014-04-20,103,13047,102307200067988,0,0,0,11
2014-04-21,103,13047,102307200067988,0,0,0,10
2014-04-08,103,13047,102307200074850,0,0,0,1
2014-04-09,103,13047,102307200074850,0,0,0,1
2014-04-10,103,13047,102307200074850,0,0,0,1
2014-04-11,103,13047,102307200074850,0,0,0,1
2014-04-12,103,13047,102307200074850,0,0,0,1
2014-04-13,103,13047,102307200074850,0,0,0,1
2014-04-14,103,13047,102307200074850,0,0,0,1
2014-04-15,103,13047,102307200074850,0,0,0,1
2014-04-16,103,13047,102307200074850,0,0,0,1
2014-04-17,103,13047,102307200074850,0,0,0,1
2014-04-18,103,13047,102307200074850,0,0,0,1
2014-04-19,103,13047,102307200074850,0,0,0,1
2014-04-20,103,13047,102307200074850,0,0,0,1
2014-04-21,103,13047,102307200074850,0,0,0,1
2014-04-08,103,11575,102307200057650,0,0,0,20
2014-04-09,103,11575,102307200057650,0,0,0,20
2014-04-10,103,11575,102307200057650,0,0,0,20
2014-04-11,103,11575,102307200057650,0,0,0,19
2014-04-12,103,11575,102307200057650,0,0,0,19
2014-04-13,103,11575,102307200057650,0,0,0,19
